"id","name","adminCode","latitude","longitude","population","country"
8063098,Favoriten,09,48.16116,16.38233,201882,AT
5358705,Huntington Beach,CA,33.6603,-117.99923,201899,US
2219905,Al Khums,82,32.64861,14.26191,201943,LY
1785738,Yuncheng,24,35.02306,110.99278,201950,CN
4466033,Fayetteville,NC,35.05266,-78.87836,201963,US
504341,Pskov,60,57.8136,28.3496,201990,RU
3394682,Mossoró,22,-5.1875,-37.34417,202005,BR
1262292,Nadiād,09,22.69385,72.86157,202067,IN
1646494,Cileungsir,30,-6.39472,106.95917,202190,ID
3333206,Sutton,ENG,51.35835,-0.1926,202220,GB
1336137,Barisāl,85,22.70497,90.37013,202242,BD
1803331,Linxia Chengguanzhen,15,35.60028,103.20639,202402,CN
2910685,Harburg,04,53.46057,9.98388,202571,DE
748893,Çorlu,59,41.15917,27.8,202578,TR
1808316,Yiyang,11,28.58917,112.32833,202608,CN
634963,Tampere,06,61.49911,23.78712,202687,FI
1275068,Burhānpur,35,21.30868,76.23026,202695,IN
142363,Bābol,35,36.55132,52.67895,202796,IR
5911606,Burnaby,02,49.26636,-122.95263,202799,CA
303195,Osmaniye,91,37.07417,36.24778,202837,TR
2306079,Atsiaman,01,5.69775,-0.32824,202932,GH
1854747,Odawara,19,35.25556,139.15972,203035,JP
8504949,Vasyl'evsky Ostrov,66,59.94091,30.25377,203058,RU
2232239,Edéa,05,3.8,10.13333,203149,CM
1262482,Monghyr,34,25.37459,86.47455,203163,IN
5377613,North Glendale,CA,34.16056,-118.26452,203201,US
2929670,Erfurt,15,50.9787,11.03283,203254,DE
1279290,Agartala,26,23.83605,91.27939,203264,IN
2037860,Daqing,08,46.58333,125.0,203488,CN
4562831,Bayamón,021,18.39856,-66.15572,203499,PR
3461655,Hortolândia,27,-22.85833,-47.22,203533,BR
7649023,Obuasi,02,6.21128,-1.66581,203554,GH
3550598,Las Tunas,13,20.96167,-76.95111,203684,CU
3171728,Padova,20,45.40797,11.88586,203725,IT
6359231,Alcalá de Henares,29,40.4994,-3.34017,203924,ES
6544259,Gemeente Almere,16,52.36861,5.2375,203990,NL
1275738,Bīdar,19,17.91331,77.53011,204071,IN
721472,Debrecen,10,47.53333,21.63333,204124,HU
6825489,Jōetsu,29,37.14828,138.23642,204137,JP
1256922,Secunderabad,40,17.50427,78.54263,204182,IN
5374732,Moreno Valley,CA,33.93752,-117.23059,204198,US
707471,Ivano-Frankivsk,06,48.9215,24.70972,204200,UA
1854902,Numazu,37,35.1,138.86667,204318,JP
1810437,Gaoping,32,30.77576,106.10294,204368,CN
5121654,Town of Huntington,NY,40.88363,-73.37687,204398,US
739598,Sinop,57,41.77106,34.87095,204568,TR
3130616,Alcalá de Henares,29,40.48205,-3.35996,204574,ES
1854900,Numazu-shi,37,35.09491,138.86667,204703,JP
3333171,Merton,ENG,51.4108,-0.18919,205029,GB
3449319,São Carlos,27,-22.0175,-47.89083,205035,BR
1793743,Suzhou,01,33.63611,116.97889,205130,CN
3531732,Campeche,04,19.84386,-90.52554,205212,MX
1859383,Kishiwada,32,34.46667,135.36667,205561,JP
3460949,Itabuna,05,-14.78556,-39.28028,205660,BR
7648985,Hohoe,08,7.15,0.46667,205870,GH
6359316,Móstoles,29,40.30955,-3.90057,206031,ES
3827606,Buenavista,15,19.60833,-99.16944,206081,MX
1506272,Respublika Altay,03,51.0,87.0,206168,RU
6542281,Padova,20,45.41519,11.88181,206192,IT
1203891,Dinājpur,87,25.62745,88.63779,206234,BD
1053384,Toamasina,7670857,-18.1492,49.40234,206373,MG
1857549,Matsue Shi,36,35.47702,133.05917,206404,JP
3333120,Barking and Dagenham,ENG,51.55,0.11667,206460,GB
3116025,Móstoles,29,40.32234,-3.86496,206478,ES
3111199,Sabadell,56,41.54329,2.10942,206493,ES
2506999,Annaba,37,36.9,7.76667,206570,DZ
671768,Oradea,05,47.0458,21.91833,206614,RO
1859884,Kasukabe,34,35.98308,139.74966,206915,JP
6360638,Santa Cruz de Tenerife,53,28.53924,-16.20302,206965,ES
1647383,Ciampea,30,-6.55472,106.70083,207212,ID
5380184,Oxnard,CA,34.1975,-119.17705,207254,US
5349755,Fontana,CA,34.09223,-117.43505,207460,US
2516326,Jerez de la Frontera,51,36.68645,-6.13606,207532,ES
2419618,Kerouane Prefecture,K,9.16667,-9.08333,207547,GN
1688830,San Pablo,40,14.0683,121.3256,207577,PH
4744709,Arlington,VA,38.88101,-77.10428,207627,US
114259,Sirjan,29,29.45137,55.6809,207645,IR
1646194,Ciputat,30,-6.2375,106.69556,207858,ID
2185964,North Shore,E7,-36.8,174.75,207865,NZ
3347939,Lobito,01,-12.3644,13.53601,207932,AO
6356211,Sabadell,56,41.54878,2.10137,207938,ES
5812944,Tacoma,WA,47.25288,-122.44429,207948,US
7648974,East Akim,05,6.21587,-0.44367,208091,GH
7302484,Waitakere,E7,-36.91754,174.65773,208100,NZ
1808931,Hangu,28,39.24889,117.78917,208369,CN
933773,Gaborone,14,-24.65451,25.90859,208411,BW
3500957,La Romana,12,18.42733,-68.97285,208437,DO
1258182,Rewa,35,24.53256,81.29234,208461,IN
769250,Kielce,84,50.87033,20.62752,208598,PL
3909234,Oruro,05,-17.98333,-67.15,208684,BO
3083271,Toruń,73,53.01375,18.59814,208717,PL
1608529,Nakhon Ratchasima,27,14.97066,102.10196,208781,TH
3333216,Warrington,ENG,53.41667,-2.58333,208809,GB
321122,Bilecik,11,40.0,30.16667,208888,TR
1252797,Yamunānagar,10,30.12796,77.28371,208931,IN
2338400,Ijebu-Ode,16,6.81944,3.91731,209175,NG
3448622,São Leopoldo,23,-29.76028,-51.14722,209229,BR
2983990,Rennes,53,48.11198,-1.67429,209375,FR
347796,Sohag,24,26.55695,31.69478,209419,EG
1796663,Sanming,07,26.24861,117.61861,209444,CN
3452324,Presidente Prudente,27,-22.12556,-51.38889,209502,BR
2043572,Kanggye,01,40.96946,126.58523,209530,KP
1214204,Pematangsiantar,26,2.9595,99.0687,209614,ID
2756253,Eindhoven,06,51.44083,5.47778,209620,NL
1562414,Vũng Tàu,45,10.34599,107.08426,209683,VN
1845136,Chuncheon,06,37.87472,127.73417,209746,KR
3333137,Calderdale,ENG,53.7,-2.0,209770,GB
5134086,Rochester,NY,43.15478,-77.61556,209802,US
323779,Antakya,31,36.20655,36.15722,210000,TR
1337233,Bogra,83,24.85098,89.37108,210000,BD
1519928,Kostanay,13,53.21435,63.62463,210000,KZ
3182209,Provincia di Belluno,20,46.25,12.13333,210001,IT
3568342,Arroyo Naranjo,02,23.03677,-82.36937,210053,CU
2834685,Schwarzwald-Baar-Kreis,01,48.01694,8.43278,210084,DE
1260716,Pāli,24,25.77276,73.32335,210103,IN
4853828,Des Moines,IA,41.60054,-93.60911,210330,US
1568574,Qui Nhon,46,13.77648,109.22367,210338,VN
3182748,Provincia di Ascoli Piceno,10,42.88443,13.55306,210407,IT
1814082,Daliang,30,22.84067,113.2503,210411,CN
5134098,City of Rochester,NY,43.16881,-77.61596,210565,US
1857519,Matsumoto,26,36.23333,137.96667,210667,JP
2210221,Tarhuna,82,32.43501,13.6332,210697,LY
110690,Abha,11,18.21639,42.50528,210886,SA
3108286,Terrassa,56,41.56667,2.01667,210941,ES
2037078,Hailar,20,49.2,119.7,211066,CN
307654,Kırıkkale,79,39.84528,33.50639,211138,TR
5373900,Modesto,CA,37.6391,-120.99688,211266,US
747323,Esenyurt,34,41.02697,28.67732,211330,TR
3333177,North Somerset,ENG,51.33333,-2.83333,211681,GB
3333195,Solihull,ENG,52.41667,-1.75,211763,GB
6356935,Jerez de la Frontera,51,36.69687,-6.13277,211900,ES
2520058,Cartagena,31,37.60512,-0.98623,211996,ES
1734821,Sepang,12,2.6931,101.7498,212050,MY
2875601,Lübeck,10,53.86893,10.68729,212207,DE
3457692,Marília,27,-22.21389,-49.94583,212218,BR
1706090,Lipa City,40,13.9411,121.1631,212287,PH
1735079,Bukit Mertajam,09,5.36301,100.4667,212329,MY
4049979,Birmingham,AL,33.52066,-86.80249,212461,US
764484,Mokotów,78,52.1934,21.03487,212670,PL
3873775,Rancagua,08,-34.17083,-70.74444,212695,CL
1637510,Loa Janan,14,-0.58295,117.09503,212816,ID
1864518,Chōfu,40,35.65924,139.54837,212977,JP
3460370,Jacareí,27,-23.30528,-45.96583,213110,BR
2641181,Norwich,ENG,52.62783,1.29834,213166,GB
5811696,Spokane,WA,47.65966,-117.42908,213272,US
139889,Būkān,01,36.521,46.2089,213331,IR
1806466,Guangyuan,32,32.44201,105.823,213365,CN
122438,Naz̧arābād,44,35.95411,50.60607,213388,IR
683902,Brăila,08,45.26667,27.98333,213569,RO
3161732,Bergen,07,60.39299,5.32415,213585,NO
702569,Lutsk,24,50.75932,25.34244,213661,UA
1262204,Nāgercoil,25,8.17899,77.43227,213858,IN
330186,Nazrēt,51,8.55,39.26667,213995,ET
3407326,Arapiraca,02,-9.7438,-36.59315,214067,BR
5196674,Lackawanna County,PA,41.43679,-75.6092,214437,US
3175531,Provincia di Imperia,08,43.96667,7.78333,214502,IT
3447186,Taboão da Serra,27,-23.62611,-46.79167,214523,BR
2323411,Shagamu,16,6.8485,3.64633,214558,NG
3997479,Los Mochis,25,25.79302,-108.99808,214601,MX
8504960,Centralniy,66,59.93111,30.36072,214625,RU
3333183,Portsmouth,ENG,50.8,-1.06667,214832,GB
2325330,Owerri,28,5.48363,7.03325,215038,NG
519336,Velikiy Novgorod,52,58.52131,31.27104,215062,RU
3631741,Mucumpiz,14,8.41667,-71.13333,215259,VE
1805298,Jinzhou,19,39.1,121.71667,215386,CN
3194360,Novi Sad,VO,45.25167,19.83694,215400,RS
3893894,Concepción,06,-36.82699,-73.04977,215413,CL
1510018,Biysk,04,52.53639,85.20722,215430,RU
331180,Mek'ele,53,13.49667,39.47528,215546,ET
2290486,Daloa,96,6.87735,-6.45022,215652,CI
1170295,Mirpur Khas,05,25.5251,69.0159,215657,PK
11777624,Archway,ENG,51.56733,-0.13415,215667,GB
6356298,Terrassa,56,41.55876,2.01818,215678,ES
463829,Zelenograd,48,55.9825,37.18139,215727,RU
1630341,Purwakarta,30,-6.55694,107.44333,215803,ID
1246321,Galkissa,36,6.8293,79.863,215941,LK
2641430,Northampton,ENG,52.25,-0.88333,215963,GB
2925177,Freiburg,01,47.9959,7.85222,215966,DE
470451,Vykhino-Zhulebino,48,55.70196,37.81178,216000,RU
1710914,Imus,40,14.42972,120.93667,216099,PH
5391710,San Bernardino,CA,34.10834,-117.28977,216108,US
3333188,Borough of Rochdale,ENG,53.58333,-2.16667,216165,GB
5128734,Niagara County,NY,43.17314,-78.69095,216469,US
191245,Kisumu,26,-0.10221,34.76171,216479,KE
1687894,Santa Rosa,40,14.31222,121.11139,216650,PH
6359521,Cartagena,31,37.604,-0.93397,216655,ES
2163355,Hobart,06,-42.87936,147.32941,216656,AU
500004,Rybinsk,88,58.0446,38.84259,216724,RU
3333168,Luton,ENG,51.8911,-0.42793,216791,GB
5122520,Jamaica,NY,40.69149,-73.80569,216866,US
3465927,Colombo,18,-25.29167,-49.22417,217000,BR
1630328,Purwokerto,07,-7.42139,109.23444,217222,ID
1736309,Alor Setar,02,6.12104,100.36014,217368,MY
3182712,Provincia di Asti,12,44.91667,8.16667,217573,IT
1734586,Taiping,07,4.85,100.73333,217647,MY
1278903,Amarnāth,16,19.2,73.16667,217780,IN
3493032,San Pedro de Macorís,24,18.4539,-69.30864,217899,DO
3333207,Borough of Swindon,ENG,51.58333,-1.75,217905,GB
3398269,Imperatriz,13,-5.52639,-47.49167,218106,BR
2234359,Bertoua,04,4.57728,13.68459,218111,CM
1791249,Wuhai,20,39.68442,106.81583,218427,CN
198629,Eldoret,52,0.52036,35.26993,218446,KE
7648984,Ho,08,6.6,0.46667,218948,GH
1494114,Prokop’yevsk,29,53.9059,86.719,219000,RU
3164527,Verona,20,45.4299,10.98444,219103,IT
1611110,Chon Buri,46,13.3622,100.98345,219164,TH
2860410,Oberhausen,07,51.47805,6.8625,219176,DE
1725094,Binangonan,40,14.4646,121.1929,219204,PH
3175080,Provincia di La Spezia,08,44.25,9.7,219330,IT
1865714,Ageoshimo,34,35.97145,139.61382,219401,JP
3129028,Badalona,56,41.45004,2.24741,219547,ES
1254649,Tanjore,25,10.78523,79.13909,219571,IN
5136325,Saratoga County,NY,43.10738,-73.8639,219607,US
1272979,Dhanbād,38,23.80199,86.44324,219636,IN
1266976,Kharagpur,28,22.33971,87.32501,219665,IN
1851012,Takarazuka,13,34.79936,135.35697,219789,JP
1234569,Dehiwala-Mount Lavinia,36,6.84019,79.87116,219827,LK
9259456,Mount Lavinia,36,6.83947,79.86451,219827,LK
2524170,Messina,15,38.19394,15.55256,219948,IT
315372,Erzincan,24,39.75,39.5,219996,TR
1262995,Mirzāpur,36,25.1449,82.56534,220029,IN
8285534,Fuencarral-El Pardo,29,40.4984,-3.7314,220085,ES
1721906,Cabanatuan City,03,15.48586,120.96648,220250,PH
4781708,Richmond,VA,37.55376,-77.46026,220289,US
293703,Rishon LeẔiyyon,02,31.97102,34.78939,220492,IL
630468,Babruysk,06,53.1384,29.2214,220517,BY
3175784,Provincia di Grosseto,16,42.83333,11.25,220564,IT
2830841,Bezirk Spandau,16,52.53333,13.16667,220645,DE
1790894,Wuxue,12,29.85058,115.5525,220661,CN
122285,Neyshābūr,42,36.21329,58.79575,220929,IR
6356051,Badalona,56,41.44826,2.24842,220977,ES
2412353,North Bank,07,13.5,-16.0,221054,GM
3204541,Banja Luka,02,44.77842,17.19386,221106,BA
1697175,Olongapo,03,14.82917,120.28278,221178,PH
1853626,Ōta-shi,10,36.3,139.36667,221245,JP
2026609,Blagoveshchensk,05,50.27961,127.5405,221296,RU
496015,Shakhty,61,47.70911,40.21443,221312,RU
3433899,Formosa,09,-26.17753,-58.17814,221383,AR
3464305,Embu,27,-23.64889,-46.85222,221733,BR
2338273,Ikire,42,7.37241,4.18739,222160,NG
2778067,Graz,06,47.06667,15.45,222326,AT
1877615,Haeju,06,38.04056,125.71472,222396,KP
2511174,Santa Cruz de Tenerife,53,28.46824,-16.25462,222417,ES
1788618,Xintai,25,35.90056,117.75194,222459,CN
1692685,Puerto Princesa,41,9.73917,118.73528,222673,PH
1270896,Gosāba,28,22.16547,88.8007,222764,IN
1216311,Qarshi,08,38.86056,65.78905,222898,UZ
2465027,Gouvernorat de Siliana,22,36.0,9.33333,223087,TN
5509952,Paradise,NV,36.09719,-115.14666,223167,US
3333208,Borough of Tameside,ENG,53.5,-2.08333,223189,GB
418606,Najafābād,28,32.6344,51.3668,223450,IR
1269771,Imphal,17,24.80805,93.9442,223523,IN
1795196,Tongchuanshi,26,35.07474,109.08495,223603,CN
1185155,Nārāyanganj,81,23.61352,90.50298,223622,BD
1168718,Okāra,04,30.81029,73.45155,223648,PK
1278483,Arrah,34,25.55629,84.66335,223676,IN
325330,Adıyaman,02,37.76441,38.27629,223744,TR
3383330,Paramaribo,16,5.86638,-55.16682,223757,SR
3114711,Oviedo,34,43.36029,-5.84476,224005,ES
1857144,Minamirinkan,19,35.49527,139.44279,224015,JP
295629,Ashdod,01,31.79213,34.64966,224656,IL
7281928,West Island,10,45.45,-73.75,224669,CA
1035025,Nacala,06,-14.56257,40.68538,224795,MZ
3903987,Sucre,01,-19.03332,-65.26274,224838,BO
1805618,Jingling,12,30.65,113.1,224871,CN
149606,Tanga,18,-5.06893,39.09875,224876,TZ
936374,Roodepoort,06,-26.1625,27.8725,225000,ZA
1267708,Karnāl,10,29.69197,76.98448,225049,IN
1185162,Mymensingh,H,24.75636,90.40646,225126,BD
3397147,Juazeiro do Norte,06,-7.21306,-39.31528,225230,BR
4297983,Lexington,KY,37.98869,-84.47772,225366,US
217831,Bukavu,12,-2.49077,28.84281,225389,CD
11048317,Sector 1,10,44.49239,26.04831,225453,RO
2329821,Mubi,35,10.26858,13.26701,225705,NG
7302845,Quthbullapur,40,17.50107,78.45818,225816,IN
1807508,Huanggang,30,23.67704,116.99961,225956,CN
1259012,Rāichūr,19,16.20546,77.35567,225962,IN
6359947,Oviedo,34,43.35796,-5.87339,225973,ES
2165798,Geelong,07,-38.14711,144.36069,226034,AU
558418,Groznyy,12,43.31195,45.68895,226100,RU
3348313,Huambo,08,-12.77611,15.73917,226145,AO
292932,Ajman,02,25.41111,55.43504,226172,AE
118063,Sabzevar,42,36.2126,57.68191,226183,IR
2035225,Fendou,08,46.64142,124.86283,226298,CN
1256422,Shrīrāmpur,28,22.75278,88.34222,226317,IN
3180990,Provincia di Campobasso,11,41.7007,14.75848,226419,IT
3429980,Pilar,01,-34.45866,-58.9142,226517,AR
760778,Radom,78,51.40253,21.14714,226794,PL
2864072,Neue Neustadt,14,52.15,11.63333,226851,DE
2339937,Gusau,57,12.17024,6.66412,226857,NG
1803834,Liaocheng,25,36.45596,115.97766,226930,CN
487928,Staryy Oskol,09,51.29667,37.84167,226977,RU
3700159,Provincia de Veraguas,10,8.25,-81.13333,226991,PA
360686,Al Minyā,10,28.10988,30.7503,227150,EG
6956648,Diez de Octubre,02,23.0881,-82.3597,227293,CU
3085128,Sosnowiec,83,50.28682,19.10385,227295,PL
1259425,Puducherry,22,11.93381,79.82979,227411,IN
704147,Kremenchuk,18,49.06802,33.42041,227494,UA
3887127,Iquique,15,-20.22036,-70.13913,227499,CL
7649015,New Juaben,05,6.08333,-0.25,227573,GH
3437056,San Lorenzo,06,-25.33968,-57.50879,227876,PY
3571824,Nassau,23,25.05823,-77.34306,227940,BS
358448,Damanhūr,03,31.03408,30.46823,227943,EG
3447259,Sumaré,27,-22.82194,-47.26694,227977,BR
2655775,Bexley,ENG,51.44162,0.14866,228000,GB
3124964,Ciudad Lineal,29,40.44505,-3.65132,228171,ES
1738050,Miri,11,4.39928,113.99163,228212,MY
2998324,Lille,32,50.63297,3.05858,228328,FR
1568510,Rạch Giá,21,10.01245,105.08091,228356,VN
4005775,Gómez Palacio,10,25.56985,-103.49588,228577,MX
4315588,Baton Rouge,LA,30.45075,-91.15455,228590,US
1267755,Karīmnagar,40,18.43915,79.12856,228745,IN
3461144,Ipatinga,15,-19.46833,-42.53667,228746,BR
1705357,Lucena,40,13.93139,121.61722,228758,PH
1215355,Binjai,26,3.6001,98.4854,228763,ID
1735498,Sungai Petani,02,5.647,100.48772,228843,MY
670474,Ploieşti,30,44.95,26.01667,228851,RO
946877,Uitenhage,05,-33.75757,25.3971,228912,ZA
3523760,Magdalena Contreras,09,19.33212,-99.21118,228927,MX
3727135,Croix-des-Bouquets,11,18.57677,-72.22625,229127,HT
1847963,Atsugi,19,35.44272,139.36931,229199,JP
6059891,Longueuil,10,45.53121,-73.51806,229330,CA
1276128,Bharatpur,24,27.21731,77.49009,229384,IN
266826,Tripoli,09,34.43352,35.84415,229398,LB
1169116,Nawabshah,05,26.23939,68.40369,229504,PK
3451055,Rio Verde,29,-17.79806,-50.92806,229651,BR
2874545,Magdeburg,14,52.12773,11.62916,229826,DE
3333224,Aberdeen City,SCT,57.16667,-2.16667,229840,GB
2642465,Milton Keynes,ENG,52.04172,-0.75583,229941,GB
2349019,Atani,25,6.01277,6.74768,230000,NG
355795,Ḩalwān,11,29.84144,31.30084,230000,EG
601294,Nukus,09,42.45306,59.61028,230006,UZ
54225,Marka,14,1.71594,44.77166,230100,SO
2518559,Elche,60,38.26218,-0.70107,230112,ES
485239,Syktyvkar,34,61.67642,50.80994,230139,RU
3902683,Provincia Tomás Frías,07,-19.42262,-65.88784,230240,BO
11523293,Sejong,22,36.59245,127.29223,230327,KR
6355441,Elche,60,38.26905,-0.70797,230587,ES
5129081,Town of North Hempstead,NY,40.80331,-73.68032,230614,US
3530517,Coatzacoalcos,30,18.14905,-94.4447,230717,MX
1835648,Suncheon,16,34.94808,127.48947,230796,KR
7648944,Ashaiman,01,5.7,-0.03333,231096,GH
2224827,Ngaoundéré,10,7.32765,13.58472,231357,CM
1851604,Sōka,34,35.83643,139.79957,231445,JP
1682598,Taytay,40,14.55883,121.13285,231460,PH
2797656,Gent,VLG,51.05,3.71667,231493,BE
1864624,Chigasaki,19,35.33638,139.40434,231657,JP
1271685,Gangānagar,24,29.92009,73.87496,231838,IN
3031582,Bordeaux,75,44.84044,-0.5805,231844,FR
5350734,Fremont,CA,37.54827,-121.98857,232206,US
1803567,Linfen,24,36.08889,111.51889,232566,CN
3333179,Borough of Oldham,ENG,53.55,-2.08333,232724,GB
2891122,Kiel,10,54.32133,10.13489,232758,DE
1857091,Minato-ku,40,35.65,139.73333,232786,JP
3333156,Islington,ENG,51.54702,-0.10944,232865,GB
2294915,Takoradi,09,4.89816,-1.76029,232919,GH
563708,Dzerzhinsk,51,56.24143,43.45539,233126,RU
2911288,Hamburg-Mitte,04,53.55,10.01667,233144,DE
1684269,Magugpo,11,7.4475,125.8046,233254,PH
1105777,Centurion,06,-25.85891,28.18577,233386,ZA
5992996,Kitchener,08,43.42537,-80.5112,233700,CA
8449526,Centre-du-Québec,10,46.01985,-71.98242,234000,CA
2911522,Halle (Saale),14,51.48158,11.97947,234107,DE
2392087,Porto-Novo,16,6.49646,2.60359,234168,BJ
521118,Nizhnekamsk,73,55.63657,51.82447,234297,RU
2517117,Granada,51,37.18817,-3.60667,234325,ES
3333211,Trafford,ENG,53.41667,-2.33333,234673,GB
5509403,North Las Vegas,NV,36.19886,-115.1175,234807,US
1219649,Türkmenabat,04,39.07328,63.57861,234817,TM
74477,Ibb,23,13.96667,44.18333,234837,YE
55671,Kismayo,09,-0.35817,42.54536,234852,SO
5129832,Oneida County,NY,43.24175,-75.43584,234878,US
4710229,McLennan County,TX,31.55238,-97.20179,234906,US
8347656,Ramagundam,40,18.755,79.474,235000,IN
3378644,Georgetown,12,6.80448,-58.15527,235017,GY
1640660,Kediri,08,-7.81667,112.01667,235143,ID
3664980,Boa Vista,25,2.81972,-60.67333,235150,BR
146383,Eparchía Lemesoú,05,34.76667,32.93333,235330,CY
350550,Qinā,23,26.16418,32.72671,235362,EG
3402655,Caruaru,30,-8.28333,-35.97611,235371,BR
4752186,Chesapeake,VA,36.81904,-76.27494,235429,US
2013159,Yakutsk,63,62.03389,129.73306,235600,RU
3104499,Gasteiz / Vitoria,59,42.84998,-2.67268,235661,ES
691650,Ternopil,22,49.55342,25.58918,235676,UA
1166548,Sahiwal,04,30.66667,73.1,235695,PK
6544105,Sant Martí,56,41.41814,2.19933,235719,ES
1785974,Yuci,24,37.68028,112.73194,235929,CN
1180289,Dera Ghazi Khan,04,30.05614,70.63477,236093,PK
710719,Chernivtsi,03,48.29149,25.94034,236250,UA
2407650,Koinadugu District,02,9.50991,-11.34601,236269,SL
1853274,Saga Shi,33,33.32558,130.2643,236274,JP
724443,Košice,03,48.71395,21.25808,236563,SK
4700168,Irving,TX,32.81402,-96.94889,236607,US
5313457,Scottsdale,AZ,33.50921,-111.89903,236839,US
1258342,Ratlām,35,23.33033,75.04032,236843,IN
4693003,Garland,TX,32.91262,-96.63888,236897,US
1185099,Sylhet,86,24.89904,91.87198,237000,BD
2394560,Djougou,13,9.70853,1.66598,237040,BJ
4158476,Hialeah,FL,25.8576,-80.27811,237069,US
1624494,Tegal,07,-6.8694,109.1402,237084,ID
1328421,Pathein,03,16.77919,94.73212,237089,MM
109435,Al Jubayl,06,27.0174,49.62251,237274,SA
3980760,Uruapan,16,19.41116,-102.05644,237308,MX
1726280,Batangas,40,13.7567,121.0584,237370,PH
1852899,Sasebo,27,33.16834,129.72502,237444,JP
2624652,Århus,18,56.15674,10.21076,237551,DK
1277066,Bārāsat,28,22.22516,88.45086,237783,IN
288967,Seeb,06,23.67027,58.18911,237816,OM
443187,Karaman,78,37.08333,33.25,237939,TR
2884509,Krefeld,07,51.33645,6.55381,237984,DE
1858288,Kure-shi,11,34.22448,132.62914,238046,JP
3870011,Temuco,04,-38.73965,-72.59842,238129,CL
322165,Balıkesir,10,39.64917,27.88611,238151,TR
1858088,Kurume,07,33.31667,130.51667,238197,JP
3333247,Rhondda Cynon Taf,WLS,51.66667,-3.5,238306,GB
1185159,Nāgarpur,81,24.05783,89.87696,238422,BD
6697563,Neyagawa,32,34.76615,135.62759,238549,JP
3462089,Gravataí,23,-29.94218,-50.99278,238778,BR
6173577,Vaughan,08,43.8361,-79.49827,238866,CA
6357709,Granada,51,37.18863,-3.59078,239017,ES
2130203,Hachinohe,03,40.5,141.5,239046,JP
1790371,Xiantao,12,30.3708,113.44294,239406,CN
2655459,Blackpool,ENG,53.81667,-3.05,239409,GB
2165513,Gippsland,07,-38.08269,146.71143,239647,AU
550280,Khimki,47,55.89704,37.42969,239967,RU
1864134,Fuji,37,35.16667,138.68333,240014,JP
5295985,Glendale,AZ,33.53865,-112.18599,240126,US
147622,Lankaran,29,38.75428,48.85062,240300,AZ
3688451,Buenaventura,29,3.8801,-77.03116,240387,CO
1278672,Anantapur,02,14.67784,77.60813,240442,IN
2404399,Pujehun District,03,7.31855,-11.5792,240682,SL
1851002,Takasaki,10,36.33333,139.01667,240857,JP
7628420,Sancaktepe,34,41.00244,29.23187,241000,TR
1271942,Farrukhābād,36,27.39134,79.5793,241152,IN
4499612,Winston-Salem,NC,36.09986,-80.24422,241218,US
3333122,Barnsley,ENG,53.53333,-1.5,241218,GB
359792,Aswan,16,24.09082,32.89942,241261,EG
1855493,Neyagawa Shi,32,34.76539,135.62696,241340,JP
3516109,Tehuacán,21,18.46422,-97.39735,241429,MX
5511077,Reno,NV,39.52963,-119.8138,241445,US
518255,Novorossiysk,38,44.72439,37.76752,241856,RU
1684712,Tacloban,08,11.24333,125.00472,242089,PH
3843123,Neuquén,15,-38.95161,-68.0591,242092,AR
1786770,Yibin,32,28.76667,104.62383,242111,CN
5959974,Gatineau,10,45.47723,-75.70164,242124,CA
6355286,Gasteiz / Vitoria,59,42.84627,-2.67225,242223,ES
3827598,Ojo de Agua,15,19.68028,-99.01,242272,MX
64435,Berbera,20,10.43959,45.01432,242344,SO
1806988,Huayin,26,34.56528,110.06639,242488,CN
170794,Deir ez-Zor,07,35.33588,40.14084,242565,SY
1276070,Bathinda,23,30.20747,74.93893,242800,IN
1270393,Hāpur,36,28.72985,77.78068,242920,IN
2420983,Préfecture de Forécariah,D,9.43333,-13.1,242942,GN
3383329,Distrikt Paramaribo,16,5.86667,-55.16667,242946,SR
529237,Mar’ino,48,55.65,37.71667,243000,RU
2473637,Gouvernorat de Kef,14,36.08333,8.75,243156,TN
2027667,Angarsk,20,52.53667,103.88639,243158,RU
6541859,Messina,15,38.19327,15.54969,243262,IT
1857516,Matsumoto Shi,26,36.20418,137.81419,243271,JP
1833105,Wŏnju,06,37.35139,127.94528,243387,KR
1842025,Gunsan,03,35.97861,126.71139,243406,KR
3450144,Santa Luzia,15,-19.76972,-43.85139,243503,BR
4299276,Louisville,KY,38.25424,-85.75941,243639,US
2872153,Landkreis Meißen,13,51.22501,13.50776,243889,DE
304827,Manisa,45,38.61202,27.42647,243971,TR
1336140,Jessore,82,23.16971,89.21371,243987,BD
738648,Trabzon,61,41.005,39.72694,244083,TR
3112737,Puente de Vallecas,29,40.39354,-3.662,244151,ES
3648439,Baruta,15,10.43398,-66.87662,244216,VE
1275716,Bihār Sharīf,34,25.20084,85.52389,244230,IN
1300466,Bago,16,17.33521,96.48135,244376,MM
3333248,City and County of Swansea,WLS,51.58333,-4.0,244513,GB
1808770,Hebi,09,35.89917,114.1925,244662,CN
2945024,Braunschweig,06,52.26594,10.52673,244715,DE
3333124,Bexley,ENG,51.41667,0.13333,244760,GB
1497543,Nizhnevartovsk,32,60.9344,76.5531,244937,RU
132892,Gorgān,37,36.8427,54.44391,244937,IR
1806445,Ji’an,03,27.11716,114.97927,245000,CN
437928,İskenderun İlçesi,31,36.49472,36.08972,245083,TR
3522732,Nicolás Romero,15,19.64177,-99.3068,245383,MX
